time_utc,backbone_probability,saocp_threshold,static_threshold,catalog_active,static_point_label,saocp_point_label
2014-06-30 07:25:17.435,0.8216924667,0.6789377928,0.82,1,1,1
2014-06-30 07:27:03.669,0.8047935963,0.6789377928,0.82,1,0,1
2014-06-30 07:28:39.195,0.728636086,0.6789377928,0.82,1,0,1
2014-06-30 07:30:17.763,0.7650250196,0.6789377928,0.82,1,0,1
2014-06-30 07:31:56.296,0.7815351486,0.6789377928,0.82,1,0,1
2014-06-30 07:33:34.902,0.7924816012,0.6789377928,0.82,1,0,1
2014-06-30 07:35:13.470,0.8009949327,0.6789377928,0.82,1,0,1
2014-06-30 07:36:52.039,0.8071160913,0.6789377928,0.82,1,0,1
2014-06-30 07:38:30.609,0.8111554384,0.6789377928,0.82,1,0,1
2014-06-30 07:40:09.144,0.8132337332,0.6789377928,0.82,1,0,1
2014-06-30 07:41:43.126,0.8146380186,0.6789377928,0.82,1,0,1
2014-06-30 07:43:29.396,0.8168724775,0.6789377928,0.82,1,0,1
2014-06-30 07:45:04.886,0.8206293583,0.6789377928,0.82,1,1,1
2014-06-30 07:46:43.455,0.8253139853,0.6789377928,0.82,1,1,1
2014-06-30 07:48:22.025,0.8302012682,0.6789377928,0.82,1,1,1
2014-06-30 07:50:00.593,0.8339785933,0.6789377928,0.82,1,1,1
2014-06-30 07:51:39.162,0.8359763622,0.6789377928,0.82,1,1,1
2014-06-30 07:53:17.732,0.8362635374,0.6789377928,0.82,1,1,1
2014-06-30 07:54:56.302,0.8356881738,0.6789377928,0.82,1,1,1
2014-06-30 07:56:34.871,0.8351732492,0.6789377928,0.82,1,1,1
2014-06-30 07:58:08.818,0.8354229927,0.6789377928,0.82,1,1,1
2014-06-30 07:59:55.089,0.8367193937,0.6789377928,0.82,1,1,1
2014-06-30 08:01:30.578,0.8379875422,0.6789377928,0.82,1,1,1
2014-06-30 08:03:09.148,0.8389159441,0.6789377928,0.82,1,1,1
2014-06-30 08:04:47.716,0.8385909796,0.6789377928,0.82,1,1,1
2014-06-30 08:06:26.285,0.836494565,0.6789377928,0.82,1,1,1
2014-06-30 08:08:04.855,0.8321832418,0.6789377928,0.82,1,1,1
2014-06-30 08:09:43.423,0.8246746063,0.6789377928,0.82,1,1,1
2014-06-30 08:11:21.994,0.8132671118,0.6789377928,0.82,1,0,1
2014-06-30 08:12:57.482,0.7976568341,0.6789377928,0.82,1,0,1
2014-06-30 08:13:00.562,0.7790138721,0.6789377928,0.82,1,0,1
2014-06-30 08:16:20.957,0.757593751,0.6789377928,0.82,1,0,1
2014-06-30 08:17:56.339,0.7361867428,0.6789377928,0.82,1,0,1
2014-06-30 08:19:35.050,0.7166990042,0.6789377928,0.82,1,0,1
2014-06-30 08:21:14.265,0.6468985081,0.6488432884,0.82,1,0,0
2014-06-30 08:22:51.978,0.6653248072,0.6488432884,0.82,1,0,1
2014-06-30 08:24:30.546,0.6741815805,0.6488432884,0.82,1,0,1
2014-06-30 08:26:09.115,0.6813308001,0.6488432884,0.82,1,0,1
2014-06-30 08:27:47.685,0.6887717247,0.6488432884,0.82,1,0,1
2014-06-30 08:29:26.218,0.6968489885,0.6488432884,0.82,1,0,1
2014-06-30 08:31:00.203,0.7072393894,0.6488432884,0.82,1,0,1
2014-06-30 08:32:46.472,0.7204329967,0.6488432884,0.82,1,0,1
2014-06-30 08:34:18.880,0.7386670113,0.6488432884,0.82,1,0,1
2014-06-30 08:35:57.451,0.7615151405,0.6488432884,0.82,1,0,1
2014-06-30 08:37:36.021,0.7869963646,0.6488432884,0.82,1,0,1
2014-06-30 08:39:14.589,0.8113837242,0.6488432884,0.82,1,0,1
2014-06-30 08:40:53.158,0.8326368332,0.6488432884,0.82,1,1,1
2014-06-30 08:42:31.728,0.8498842716,0.6488432884,0.82,1,1,1
2014-06-30 08:44:10.296,0.8628854752,0.6488432884,0.82,1,1,1
2014-06-30 08:45:48.867,0.8717938066,0.6488432884,0.82,1,1,1
2014-06-30 08:47:22.814,0.8772038221,0.6488432884,0.82,1,1,1
2014-06-30 08:49:09.083,0.8796990514,0.6488432884,0.82,1,1,1
2014-06-30 08:50:44.574,0.8794313669,0.6488432884,0.82,1,1,1
2014-06-30 08:52:23.142,0.8761237264,0.6488432884,0.82,1,1,1
2014-06-30 08:57:18.851,0.8692109585,0.6488432884,0.82,1,1,1
2014-06-30 08:58:57.419,0.858789444,0.6488432884,0.82,1,1,1
2014-06-30 09:00:35.990,0.8449367285,0.6488432884,0.82,1,1,1
2014-06-30 09:02:14.558,0.827636838,0.6488432884,0.82,1,1,1
2014-06-30 09:03:48.505,0.8077595234,0.6488432884,0.82,1,0,1
2014-06-30 09:05:31.732,0.78597188,0.6488432884,0.82,1,0,1
2014-06-30 09:07:10.265,0.7626186609,0.6488432884,0.82,1,0,1
2014-06-30 09:08:48.835,0.73873806,0.6488432884,0.82,1,0,1
2014-06-30 09:10:27.406,0.7161620855,0.6488432884,0.82,1,0,1
2014-06-30 09:12:05.972,0.6947907209,0.6488432884,0.82,1,0,1
2014-06-30 09:13:41.460,0.6755058765,0.6488432884,0.82,1,0,1
2014-06-30 09:15:20.031,0.6598725319,0.6488432884,0.82,1,0,1
2014-06-30 09:16:58.601,0.6197048426,0.6488432884,0.82,1,0,0
2014-06-30 09:18:37.171,0.6267534494,0.6488432884,0.82,1,0,0
2014-06-30 09:20:11.117,0.6237643957,0.6488432884,0.82,1,0,0
2014-06-30 09:21:57.390,0.6158177853,0.6488432884,0.82,1,0,0
2014-06-30 09:23:32.878,0.6057493687,0.6488432884,0.82,1,0,0
2014-06-30 09:25:11.445,0.594951272,0.6488432884,0.82,1,0,0
2014-06-30 09:26:49.980,0.5842286348,0.6488432884,0.82,1,0,0
2014-06-30 09:28:28.515,0.5747206211,0.6488432884,0.82,1,0,0
2014-06-30 09:30:07.121,0.5664964318,0.6488432884,0.82,1,0,0
2014-06-30 09:31:45.722,0.5603895187,0.6488432884,0.82,1,0,0
2014-06-30 09:33:24.292,0.5552844405,0.6488432884,0.82,1,0,0
2014-06-30 09:35:02.968,0.5514191389,0.6488432884,0.82,1,0,0
2014-06-30 09:36:38.351,0.5480599403,0.6488432884,0.82,1,0,0
2014-06-30 09:38:26.125,0.5440468788,0.6488432884,0.82,1,0,0
2014-06-30 09:40:01.617,0.5414115191,0.6488432884,0.82,1,0,0
2014-06-30 09:41:37.246,0.5413575172,0.6488432884,0.82,1,0,0
2014-06-30 09:43:15.707,0.5458136201,0.6488432884,0.82,1,0,0
2014-06-30 09:44:54.277,0.5540343523,0.6488432884,0.82,1,0,0
2014-06-30 09:46:32.812,0.5638954639,0.6488432884,0.82,1,0,0
2014-06-30 09:48:11.417,0.5734729767,0.6488432884,0.82,1,0,0
2014-06-30 09:49:49.984,0.5822532177,0.6488432884,0.82,1,0,0
2014-06-30 09:51:28.519,0.592723608,0.6488432884,0.82,1,0,0
2014-06-30 09:53:04.007,0.607208252,0.6488432884,0.82,1,0,0
2014-06-30 09:54:48.777,0.6260142326,0.6488432884,0.82,1,0,0
2014-06-30 09:56:24.367,0.6469620466,0.6488432884,0.82,1,0,0
2014-06-30 09:58:02.832,0.6682304144,0.6488432884,0.82,1,0,1
2014-06-30 09:59:41.402,0.6865875125,0.6488432884,0.82,1,0,1
2014-06-30 10:01:19.968,0.6991146803,0.6488432884,0.82,1,0,1
2014-06-30 10:02:58.539,0.7052354813,0.6488432884,0.82,1,0,1
2014-06-30 10:04:37.074,0.7042056322,0.6488432884,0.82,1,0,1
2014-06-30 10:06:15.644,0.6970994473,0.6488432884,0.82,1,0,1
2014-06-30 10:07:54.246,0.6870816946,0.6488432884,0.82,1,0,1
2014-06-30 10:09:29.699,0.6670765877,0.7521333694,0.82,1,0,0
2014-06-30 10:11:14.468,0.6978192329,0.7521333694,0.82,1,0,0
2014-06-30 10:12:49.953,0.713388443,0.7521333694,0.82,1,0,0
2014-06-30 10:14:28.488,0.7239258885,0.7521333694,0.82,1,0,0
2014-06-30 10:16:07.093,0.7322707176,0.7521333694,0.82,1,0,0
2014-06-30 10:17:45.664,0.7371127605,0.7521333694,0.82,1,0,0
2014-06-30 10:19:24.335,0.7389805317,0.7521333694,0.82,1,0,0
2014-06-30 10:21:02.906,0.7391101122,0.7521333694,0.82,1,0,0
2014-06-30 10:22:41.476,0.7394525409,0.7521333694,0.82,1,0,0
2014-06-30 10:24:20.046,0.7420500517,0.7521333694,0.82,1,0,0
